y x u
51.5140604265813 49.3214897073889 1.19257071919231
64.8760180983294 50.9162065682684 2.04360496179266
50.298403049709 49.6831461827083 -0.384743132999309
50.1633126953502 49.5414221903595 -0.378109495009304
48.6711180339888 49.2991586011435 -1.62804056715472
49.7319403881631 48.9673405204965 -0.235400132333327
48.8461347514268 49.7522526798022 -1.9061179283754
52.5904106817175 49.9447561200393 1.64565456167824
62.0580344621137 50.2830142601262 0.492005941861366
49.204152859067 48.2169557748978 -0.0128029158308076
52.805242128522 49.8094650568017 1.99577707172032
64.6874248061326 51.6028598900366 0.481705026059366
60.4827543444925 50.555131974703 -1.62750960491344
50.7638160592582 49.9419333453284 -0.178117286070153
64.0815872524069 50.0652100672009 2.95116711800499
60.2044107536462 50.978989849567 -2.75356894548786
62.3256222506927 50.6396962468836 0.0462297569255157
51.7987577983801 49.504916702179 1.29384109620111
49.5641891861827 47.9690060187429 0.595183167439818
50.0985905000225 49.4022447707599 -0.303654270737412
48.3653847432876 49.5165370994863 -2.15115235619866
63.271140367924 51.8362208605651 -1.40130135320624
50.8313832842436 49.2109531505072 0.620430133736422
65.0406949300724 51.1222934585487 1.79610801297499
61.076983536836 50.5672415070226 -1.05749947720908
51.6405614128504 49.2795063796757 1.36105503317466
61.439781273019 50.3334437053446 -0.227106137670158
50.012175545826 49.2611836724718 -0.249008126645738
61.9486506086416 50.4880898979654 -0.0275291872892886
51.9804722833172 49.5399778389159 1.44049444440127
51.483544610414 48.6445898211693 1.83895478924471
49.3704352161322 47.3514992964785 1.01893591965375
50.5948738425101 49.7375380247088 -0.142664182198719
50.2518869181728 47.9032651637964 1.3486217543764
64.4709523027423 51.1213095354573 1.2283332318277
47.7078033028191 48.7702366585597 -2.06243335574065
51.4493939087653 49.4459254898023 1.00346841896299
48.7439711552384 48.3798862756442 -0.635915120405754
48.4422299483469 49.8011000096311 -2.3588700612842
50.5662167151339 49.4845679232996 0.0816487918342452
50.8551551185804 48.5406579559869 1.31449716259353
61.3693494512916 50.0413715463352 0.286606358621148
50.3351252970744 49.0947444579342 0.240380839140145
49.832965925344 49.0068678673475 -0.173901942003536
62.9256014012241 50.1895655306466 1.54647033993091
63.5219279153194 51.0144434752518 0.493040964815786
62.8917005651624 50.6799435827281 0.53181339970619
61.3574560031168 50.2991846193269 -0.240913235537121
61.6418523208573 50.590934800624 -0.540017280390797
62.5700741107513 50.7189328697674 0.132208371216433
63.335739545561 52.0552498054327 -1.77476006530437
49.9275735000981 49.1568158838902 -0.22924238379211
61.038656608316 50.22920406036 -0.419751512403915
62.8467423420431 50.8572150048276 0.132312332387997
62.0817041771581 51.3770586398217 -1.67241310248532
49.8399777016148 49.5887647341994 -0.748787032584596
61.4677971106536 50.199368766551 0.0690595775515884
61.1634541465732 50.5269719435067 -0.890489740440232
65.2724041894084 51.5929283572001 1.08654747500834
62.2109658368992 50.5192756923778 0.172414452143481
50.0543844068787 49.1636802413508 -0.109295834472062
50.1667427403351 49.861328145401 -0.694585405065979
63.0234191262599 51.5863797752991 -1.14934042433826
51.7540881229256 49.5316951213073 1.22239300161831
61.6036886238305 50.439803511548 -0.27591839926546
60.3155706694442 50.6248251008456 -1.934079532247
49.5993512562602 49.6083108189055 -1.00895956264528
62.60174407846 50.6045854248302 0.392573228799533
49.524616250584 49.9714821817296 -1.44686593114558
51.2858471309898 49.1644090230271 1.12143810796266
66.1866276761143 51.6578499377574 1.87092780059958
62.339835568963 50.2584963015658 0.822842965831466
65.4883421819422 51.4632776456582 1.56178689062579
64.8036341285633 51.0223318958921 1.75897033677911
49.5804433910716 48.3788442020887 0.201599188982917
50.5950079454828 48.811921045726 0.783086899756741
62.9613172923342 51.4577215642275 -0.954125836120917
50.3411117539548 49.0540876109827 0.287024142972163
62.8136959783955 50.5729567183908 0.667782541613836
51.9262827321513 49.7324334470963 1.19384928505505
62.3125971585348 50.9770023538395 -0.641407549144255
49.9228180232149 48.6328069112148 0.290011112000115
52.0505489515705 49.6439493907965 1.40659956077398
65.3337191770802 52.12065920309 0.0924007709002792
64.5666999189433 51.1055460056371 1.35560790766899
65.1382818660889 51.8767548576186 0.384772150851617
61.7396344828665 50.6885321714363 -0.637429860006154
62.586963927508 50.9720772936006 -0.35719065969326
61.5398771728873 50.5014053361289 -0.46293349937052
50.4999030028359 49.7334539023418 -0.233550899505921
62.4213054872295 50.8501410181522 -0.278976549074802
47.6274481847824 48.911350837849 -2.28390265306654
62.989295324078 51.2823964391205 -0.575497554163013
51.1408524255925 48.3252405747203 1.81561185087227
62.9997219874168 51.1630714436355 -0.326420899854259
61.5079518042168 51.159612908057 -1.81127401189719
61.4819787699408 50.0447491918687 0.392480386203449
67.3225824617284 53.1123211691293 0.0979401234698058
61.9618623430893 50.2672388865575 0.427384569974357
61.2984546500113 50.086013942039 0.126426765933282
62.529015738594 50.0486892508636 1.43163723686676
50.5769322179293 49.5272760018165 0.0496562161127931
62.4168515585338 50.1122560527058 1.1923394531221
50.7975238077799 49.2728169534255 0.524706854354324
46.498982618524 46.8126082709312 -1.3136256524072
51.0480883677507 48.1919565349529 1.85613183279783
50.588449506069 49.4465068477527 0.141942658316364
50.8891147610543 48.7765577788429 1.11255698221141
63.5525182104621 50.7405222123495 1.07147378576315
51.3809324998598 49.7683205593653 0.612611940494499
62.4978893717149 50.6938053379544 0.110278695806096
60.6861953850658 50.7598143502115 -1.8334333153572
50.1090954879566 47.785392149831 1.32370333812552
51.5768250475733 49.6302336759892 0.946591371584072
65.91525372374 51.7508304016896 1.41359292036077
60.6805957483612 50.220248938997 -0.759902129632921
48.5292724542123 49.3130496487741 -1.78377719456178
49.7553419078359 49.5239087199414 -0.768566812105483
60.5139522565 50.126512851713 -0.739073446926054
50.0682425110224 49.0689176633492 -0.00067515232680975
63.6477985701894 51.0773168077755 0.493164954638324
62.1951929968213 50.3777110300626 0.439770936696135
49.1373565109547 48.8895484728759 -0.752191961921173
49.0835759916067 49.047736115186 -0.964160123579326
50.8510148017715 48.5089611820886 1.34205361968289
62.5889437408471 50.432589626363 0.723764488121043
61.1652684300823 50.5539080946273 -0.942547759172212
63.6578445198203 51.1980353766452 0.261773766529947
62.8228048617162 50.6118011164338 0.599202628848642
50.3419855662367 49.8314896958176 -0.489504129580941
63.0619500418308 50.7286067357233 0.604736570384177
62.9470667036672 50.7921521673559 0.362762368955389
60.9707548129619 50.3081296980348 -0.645504583107716
49.6569130849496 49.745300065326 -1.08838698037636
62.9540192143894 51.6022812235372 -1.25054323268499
50.0157159489486 48.6896796770283 0.326036271920283
61.1260137538513 50.3027614595672 -0.479509165283118
47.738429044153 49.0375093403768 -2.29908029622377
63.6622937398044 50.4887173515105 1.68485903678343
61.665316872038 50.5219893152881 -0.378661758538277
62.0304873760372 50.0086656318342 1.01315611236885
63.5855816044655 50.8180135792808 0.949554445903841
49.7917739770327 49.2202246126875 -0.42845063565483
48.3041634799987 48.5189319345052 -1.2147684545065
52.0554242278992 49.9437513915107 1.11167283638859
63.600078014084 50.6125410404116 1.37499593326086
50.396378515265 48.8062780742993 0.590100440965639
65.0428997297427 51.4429906678318 1.15691839407925
51.8195240368189 49.805453770035 1.01407026678393
62.3487538859852 50.499729366349 0.349295153287098
62.7001139591491 50.3127093235842 1.0746953119807
50.4462189144007 49.3814292048013 0.0647897095994349
50.6344453601321 49.9372774175489 -0.302832057416773
61.1443766467825 50.0285622589788 0.087252128824945
64.9694818973763 51.724666296493 0.520149304390387
63.0492038737163 50.6783317260066 0.692540421703191
66.0711243541172 51.5954843938047 1.88015556650781
49.5316127321814 48.9945491661268 -0.462936433945361
65.0459297425584 52.0980433713781 -0.150157000197729
62.1270107699111 50.8394007536878 -0.551790737464557
61.5953201220375 50.6234659602167 -0.651611798395935
63.1115218928154 50.0337318993796 2.04405809405622
63.0746151592222 50.8883260376099 0.297963084002301
51.7890077140057 49.8611471539219 0.927860560083802
61.6300378842293 50.2453033203884 0.139431243452619
62.5177322679058 50.32790787743 0.861916513045866
50.152627205592 49.8450853147018 -0.692458109109863
63.0858280101813 50.7890724918257 0.507683026529977
50.2522950952476 48.7313624270235 0.520932668224089
64.5598084219543 51.022808856261 1.51419070943222
62.1269717776207 51.1409534749854 -1.15493517235005
62.296820022945 51.0803912628278 -0.863962502710619
62.0950716365803 50.3683437057761 0.358384225028069
48.8107904028767 48.9415379592579 -1.13074755638115
61.8776449199003 50.4282410904579 0.021162738984522
49.9579248774354 48.0925140276063 0.865410849829087
48.1152315567759 48.4846054268667 -1.36937387009083
47.601888484396 47.8601085378034 -1.25822005340732
62.9237518750869 50.6383149373212 0.647122000444542
63.1838033423856 50.9297964806426 0.324210381100396
50.1530023018427 49.935812334265 -0.782810032422334
66.6588628366278 52.1719409176797 1.31498100126842
62.1146105353213 50.6565164436494 -0.198422351977406
51.3265881783276 49.4670093584398 0.859578819887746
62.9491655020535 50.6512562560081 0.646652990037349
62.1252985962232 50.2916396035446 0.542019389133938
60.6687519932446 50.4390129061235 -1.20927381900231
52.2857166973831 49.7029680352253 1.58274866215782
51.3274142206196 49.3916505545217 0.935763666097829
66.3408422360691 51.9254244081632 1.48999341974263
62.048061703749 50.5275317267623 -0.00700174977570668
67.2715926251022 52.9573828708265 0.3568268834492
63.1844217366221 51.0302434262645 0.123934884093213
61.3344929843962 50.191899170585 -0.0493053567737562
62.0737492962136 50.6942414648043 -0.314733633394917
61.1284064753895 50.0239330463168 0.0805403827559617
62.4816633147895 50.4920659941173 0.497531326554838
63.4015057992302 51.2706193148338 -0.139732830437451
62.6075184207463 50.4121049056095 0.783308609527256
52.021415213631 49.1826990801021 1.83871613352886
48.5779328899722 48.8306559294739 -1.2527230395017
64.5246732459716 51.1960794756832 1.13251429460527
63.3245026334006 50.8438134161082 0.636875801184156
62.7782476517184 50.9454102742245 -0.112572896730708
49.3487979987752 49.3204685949867 -0.971670596211502
63.6881620319022 51.833859550856 -0.979557069809723
47.8081900061206 47.9943414277714 -1.18615142165073
60.2379342772021 50.5422471224933 -1.84655996778457
63.1835784420823 51.0610463597242 0.0614857226338573
62.3620954590321 50.5591578295354 0.243779799961338
51.2334669470751 49.0468578854183 1.1866090616568
49.7929304645914 49.6416775150032 -0.848747050411836
61.3182653023692 50.5397208577228 -0.761176413076497
49.4218010022605 48.527819117854 -0.106018115593489
50.8065195708729 49.6488216947213 0.157697876151589
49.9636056310764 48.267734932524 0.69587069855239
48.0316882358503 48.0411581273527 -1.00946989150235
51.590737594474 49.843709097505 0.747028496968945
62.4737608016832 50.2831371074095 0.907486586864191
49.4652888406058 48.4297384203868 0.035550420218948
49.8953568347017 49.2627252626034 -0.367368427901643
51.5790737184295 48.9156684072147 1.66340531121478
51.4484004040055 49.525363456456 0.923036947549491
50.8601123487192 49.5656694854945 0.294442863224769
50.7343866223462 49.7359436096177 -0.00155698727148873
48.4107542846133 48.1669829026761 -0.756228618062815
50.1207015272566 48.2791784789754 0.841523048281194
49.7534633928126 49.2402346085955 -0.486771215782957
50.962569397079 49.396465885744 0.566103511335052
61.7967200473866 50.2569882117873 0.282743623812051
49.5187903621773 48.5634997645274 -0.0447094023501343
64.6136658066541 51.1546328834027 1.30440003984867
64.6847472972821 50.9479625630917 1.78882217109869
69.8592854399726 52.726882771869 3.40551989623461
50.6808772789515 49.615667071511 0.0652102074404702
62.2295167023186 50.4437274753679 0.342061751582863
50.9026771962549 48.688538066153 1.21413913010192
49.2600260840911 49.8127705552272 -1.55274447113611
59.9181119892832 50.3770171474323 -1.83592230558136
50.2496986076302 48.006678171254 1.24302043637615
59.08587590578 50.2231637834101 -2.36045166104009
64.2355664933743 51.116172007919 1.00322247753629
51.0961507772683 49.9712744601156 0.124876317152716
62.0434674690683 50.5548479968214 -0.0662285245745196
49.8437199404052 49.3484429763161 -0.50472303591089
49.8417337526346 49.9622018577045 -1.12046810506991
51.6092953128704 49.9820442027986 0.627251110071753
60.8347919341952 50.949115576098 -2.06343921800087
62.1654114597487 50.6571372303115 -0.148863000874292
50.4717087240965 48.4037511149611 1.06795760913541
64.4991485593195 50.9303721937958 1.63840417172792
48.9395408660802 48.7508559255069 -0.811315059426628
49.3207612743304 49.4931042311791 -1.17234295684872
50.4380591429457 49.6441567179628 -0.206097575017159
51.0687838986413 48.87381154773 1.19497235091132
50.1918596261885 48.7596023389664 0.432257287222193
49.2300050358134 48.9269326975216 -0.696927661708146
49.961393041567 49.8468065163636 -0.885413474796573
51.3517074632745 49.8482743987147 0.503433064559813
51.5973067950902 49.9846960908333 0.612610704256874
49.0638318178249 49.3087801625706 -1.24494834474571
65.7159620763239 51.9218966860567 0.872168704210575
50.723717433208 49.4613662384884 0.262351194719647
60.4393730752018 50.5587452417278 -1.67811740825376
49.1749888269224 48.815262542728 -0.64027371580554
50.305972039172 49.0974503356184 0.208521703553538
61.2792269467783 50.3447643660401 -0.41030178530192
64.5134804162147 51.005403337635 1.50267374094471
61.596412928667 50.0795780059675 0.437256916732049
50.8022890812834 49.5224020560373 0.279887025246112
50.5325940995771 49.0523319355454 0.480262164031658
61.4888585158197 51.3334171702259 -2.17797582463203
49.4977517233272 49.2377451866441 -0.739993463316948
60.5427469983695 50.341375650797 -1.14000430322443
61.9686199297142 50.8114350476947 -0.65425016567508
65.1308573838987 51.4075422515239 1.31577288085092
62.7829980828804 50.8831879458887 0.0166221911029092
64.4652223273705 51.472005330052 0.521211667266589
51.4386787443099 49.8391890596429 0.599489684666957
50.4816434098527 49.4222579321608 0.0593854776918684
60.1350739950765 50.2859100503993 -1.43674610572209
50.3484615426717 49.1784243327955 0.170037209876198
63.630031253296 51.6018425947043 -0.573653936112652
62.4688005510463 50.5442109103156 0.380378730415199
50.2798957638238 49.8472829627463 -0.567387198922516
47.8668688489492 48.4532737420747 -1.58640489312552
62.5728440765249 50.8101819262826 -0.0475197760403722
61.7975538863337 51.041487646484 -1.28542140663442
51.0061291931919 49.7161438148909 0.289985378300991
51.5494093720462 49.9873743470698 0.562035024976331
49.5280802598371 49.019642891642 -0.491562631804942
63.9354139409611 50.9725042632026 0.990405414555977
49.573608182587 49.6339899983868 -1.06038181579976
52.0853145582438 49.7327346647589 1.35257989348488
62.1169196367177 50.3523190344477 0.412281567822378
59.80380267889 50.0706315084991 -1.33746033810824
65.0613869148847 52.710604120208 -1.35982132553135
52.7374876616655 49.9129957966017 1.82449186506376
60.3381651717884 50.3908345445847 -1.4435039173811
63.2201961880281 51.1204942244008 -0.0207922607734737
62.1400552897237 50.252451816368 0.635151656987775
64.1567885829395 51.8339956533243 -0.511202723708997
50.0313523733218 48.8964401565169 0.134912216804846
51.6815140437741 48.84579686225 1.83571718152409
50.8249949154702 49.860339664297 -0.035344748826818
51.1104345811066 49.9142399796924 0.196194601414247
52.7489995464262 49.5663985090172 2.18260103740907
48.6678961126854 49.4760894964551 -1.80819338376977
49.3526799665797 48.4834366453462 -0.130756678766531
50.7542740519157 49.4910000735241 0.263273978391579
48.6369778359177 48.2199900862308 -0.583012250313069
52.3461470778532 49.2350880046859 2.11105907316734
64.9346304354177 51.3696257346929 1.19537896603185
63.5630273989276 50.8465603887441 0.869906621439419
48.3975674361157 49.6729530676586 -2.27538563154289
51.7449181553566 49.3161745836088 1.42874357174784
62.5226403073999 50.5378432006013 0.446953906197368
61.6759486404934 50.128253360474 0.419441919545341
66.9559131917264 51.9890036424141 1.97790590689826
63.248822281716 51.0988969025551 0.051028476605824
50.2652892561099 49.1527631892674 0.112526066842483
49.6708339387736 49.0017021230384 -0.330868184264721
50.4261929437181 48.5007085090146 0.925484434703427
49.7563347538778 49.6378475450865 -0.8815127912087
48.4677487955706 48.6388322191131 -1.17108342354245
49.9043480107023 49.6495113795693 -0.745163368867045
50.2265475637432 49.9519422141147 -0.725394650371504
63.4856474512124 51.3840193047469 -0.282391158281492
62.4193180143198 51.1304976051851 -0.84167719605034
64.8259231066423 51.9696065264814 -0.113289946320522
49.6434532523453 48.8095439863378 -0.166090733992522
50.5535677075336 49.842772517628 -0.289204810094491
50.4471997465164 49.3764566833388 0.0707430631775688
50.6575529752473 48.6112622404329 1.04629073481444
49.5223736168938 48.0507798668857 0.471593750008113
51.7752157499095 49.7833771276037 0.991838622305845
50.134583025616 49.1330080893965 0.00157493621957534
50.9189725665951 49.5363989118994 0.382573654695726
63.5879802119975 52.3441714653918 -2.10036271878616
50.8295325191961 49.4961069183121 0.333425600884085
49.5072742838825 48.9573526397012 -0.450078355818651
49.9848256715842 49.7476992185467 -0.762873546962507
63.8627568192555 50.8310492302897 1.20065835867612
63.5267711501445 50.9297241523917 0.667322845361156
48.7777924660022 49.5121201037792 -1.73432763777706
49.6669916851576 48.8142900253388 -0.147298340181201
63.9663829514263 50.9405624598028 1.08525803182062
51.2708561168706 49.8891462981473 0.381709818723331
50.6520538721196 48.8233076635794 0.82874620854022
52.5758684826942 49.1345733295337 2.44129515316049
49.2537310008906 49.5355535473789 -1.28182254648827
61.7204653635153 51.3551811193534 -1.9898968751915
